method,seed,coverage,risk
offline_ahc,0,0.8541406575114441,0.2095006090133983
offline_ahc,0,0.8591344153141905,0.21046258173891982
offline_ahc,0,0.8643362463587183,0.2128069330765527
offline_ahc,0,0.8693300041614649,0.21517472474868357
offline_ahc,0,0.8743237619642114,0.21703950499762018
offline_ahc,0,0.8793175197669579,0.21911973497397066
offline_ahc,0,0.8843112775697045,0.22141176470588236
offline_ahc,0,0.8893050353724511,0.22274216190921853
offline_ahc,0,0.8942987931751977,0.22452303396928805
offline_ahc,0,0.8995006242197253,0.22761970853573907
offline_ahc,0,0.9044943820224719,0.23027375201288244
offline_ahc,0,0.9094881398252185,0.23221230839624799
offline_ahc,0,0.9144818976279651,0.23321956769055746
offline_ahc,0,0.9194756554307116,0.23602625028286942
offline_ahc,0,0.9244694132334582,0.23835246455097908
offline_ahc,0,0.9294631710362048,0.24087754645175732
offline_ahc,0,0.9346650020807324,0.2433214603739982
offline_ahc,0,0.939658759883479,0.24446412754650132
offline_ahc,0,0.9446525176862256,0.24581497797356827
offline_ahc,0,0.9496462754889721,0.24780893952673094
offline_ahc,0,0.9546400332917186,0.2495640802092415
offline_ahc,0,0.9596337910944652,0.2515177797051171
offline_ahc,0,0.9646275488972118,0.25345125107851596
offline_ahc,0,0.9698293799417395,0.2555245655438747
offline_ahc,0,0.974823137744486,0.2576307363927428
offline_ahc,0,0.9798168955472326,0.25950307921002336
offline_ahc,0,0.9848106533499792,0.26114515106697656
offline_ahc,0,0.9898044111527258,0.26361151986546144
offline_ahc,0,0.9947981689554724,0.26605312696088684
offline_ahc,0,1.0,0.2682064086558469
online,1,0.0002099517111064455,1.0
online,1,0.005038841066554693,0.5
online,1,0.010077682133109386,0.2916666666666667
online,1,0.015116523199664077,0.20833333333333334
online,1,0.02015536426621877,0.15625
online,1,0.025194205332773462,0.125
online,1,0.030233046399328153,0.1111111111111111
online,1,0.03527188746588285,0.09523809523809523
online,1,0.04031072853243754,0.08333333333333333
online,1,0.04534956959899223,0.07407407407407407
online,1,0.050388410665546925,0.075
online,1,0.05542725173210162,0.07196969696969698
online,1,0.06046609279865631,0.06944444444444445
online,1,0.065504933865211,0.0641025641025641
online,1,0.0705437749317657,0.0625
online,1,0.07537266428721394,0.06128133704735376
online,1,0.08041150535376863,0.057441253263707574
online,1,0.08545034642032333,0.05405405405405406
online,1,0.09048918748687802,0.05336426914153132
online,1,0.09552802855343272,0.05274725274725275
online,1,0.1005668696199874,0.054279749478079335
online,1,0.10560571068654209,0.05765407554671968
online,1,0.11064455175309679,0.056925996204933584
online,1,0.11568339281965148,0.056261343012704176
online,1,0.12072223388620618,0.05391304347826087
online,1,0.12576107495276087,0.05342237061769616
online,1,0.13079991601931557,0.05457463884430177
online,1,0.13583875708587026,0.05409582689335394
online,1,0.14087759815242495,0.05514157973174367
online,1,0.14570648750787318,0.05475504322766571
online,1,0.15074532857442788,0.052924791086350974
online,1,0.15578416964098257,0.05390835579514825
online,1,0.16082301070753727,0.05352480417754569
online,1,0.16586185177409196,0.053164556962025315
online,1,0.17090069284064666,0.051597051597051594
online,1,0.17593953390720135,0.05250596658711217
online,1,0.18097837497375605,0.052204176334106726
online,1,0.18601721604031074,0.05191873589164785
online,1,0.19105605710686543,0.054945054945054944
online,1,0.1960948981734201,0.056745182012847964
online,1,0.2011337392399748,0.05636743215031315
online,1,0.2061725803065295,0.05702647657841141
online,1,0.21121142137308418,0.05765407554671968
online,1,0.21604031072853244,0.057337220602526724
online,1,0.22107915179508714,0.05698005698005698
online,1,0.22611799286164183,0.057567316620241414
online,1,0.23115683392819653,0.05812897366030881
online,1,0.23619567499475122,0.057777777777777775
online,1,0.2412345160613059,0.058311575282854654
online,1,0.24627335712786058,0.05711849957374254
online,1,0.2513121981944153,0.05764411027568922
online,1,0.25635103926096997,0.05733005733005733
online,1,0.2613898803275247,0.0570281124497992
online,1,0.26642872139407936,0.05988967691095351
online,1,0.271467562460634,0.05955143078112916
online,1,0.27650640352718875,0.058466211085801065
online,1,0.2815452445937434,0.05965697240865026
online,1,0.2863741339491917,0.06085043988269795
online,1,0.29141297501574637,0.05979827089337176
online,1,0.2964518160823011,0.059490084985835696
online,1,0.30149065714885576,0.05988857938718663
online,1,0.3065294982154105,0.06095890410958904
online,1,0.31156833928196515,0.06064690026954178
online,1,0.31660718034851987,0.0623342175066313
online,1,0.32164602141507453,0.06201044386422976
online,1,0.3266848624816292,0.062339331619537273
online,1,0.3317237035481839,0.06329113924050633
online,1,0.3367625446147386,0.06296758104738155
online,1,0.3418013856812933,0.06511056511056511
online,1,0.346840226747848,0.06598062953995157
online,1,0.3518790678144027,0.06682577565632458
online,1,0.35691790888095737,0.06764705882352941
online,1,0.36174679823640565,0.06790481717933837
online,1,0.3667856393029603,0.06983400114481969
online,1,0.371824480369515,0.0722755505364201
online,1,0.3768633214360697,0.07186629526462396
online,1,0.3819021625026244,0.07421660252886202
online,1,0.3869410035691791,0.07433532284319046
online,1,0.39197984463573377,0.07552222817354044
online,1,0.3970186857022885,0.07667900581702802
online,1,0.40205752676884315,0.0783289817232376
online,1,0.4070963678353979,0.07942238267148015
online,1,0.41213520890195254,0.07845134997452878
online,1,0.41717404996850727,0.08002013085052843
online,1,0.42221289103506193,0.0800596718050721
online,1,0.42725173210161665,0.08108108108108109
online,1,0.4320806214570649,0.08211856171039844
online,1,0.43711946252361955,0.08261287223823247
online,1,0.4421583035901743,0.08214624881291548
online,1,0.44719714465672894,0.0835680751173709
online,1,0.45223598572328366,0.08356545961002786
online,1,0.45727482678983833,0.08356290174471992
online,1,0.46231366785639305,0.08356039963669391
online,1,0.4673525089229477,0.08400718778077268
online,1,0.47239134998950244,0.084
online,1,0.4774301910560571,0.08663148636763413
online,1,0.4824690321226118,0.08616187989556136
online,1,0.4875078731891665,0.08527131782945736
online,1,0.49254671425572116,0.08525149190110827
online,1,0.4975855553222759,0.08523206751054853
online,1,0.5024144446777241,0.08566652737150021
online,1,0.5074532857442788,0.08729830368225072
online,1,0.5124921268108336,0.0876689881196231
online,1,0.5175309678773882,0.08762677484787018
online,1,0.5225698089439429,0.08798714343109683
online,1,0.5276086500104976,0.08794269797055312
online,1,0.5326474910770522,0.08829325975561687
online,1,0.537686332143607,0.08902772354549005
online,1,0.5427251732101617,0.08897485493230174
online,1,0.5477640142767164,0.09007282483710234
online,1,0.552802855343271,0.09039118875807065
online,1,0.5578416964098257,0.0899510726383139
online,1,0.5628805374763804,0.08989183140619172
online,1,0.5679193785429352,0.08983364140480592
online,1,0.5727482678983834,0.08980938416422288
online,1,0.577787108964938,0.08938953488372094
online,1,0.5828259500314927,0.0904178674351585
online,1,0.5878647910980475,0.09035714285714286
online,1,0.5929036321646022,0.09135977337110482
online,1,0.5979424732311568,0.09129213483146068
online,1,0.6029813142977115,0.09122562674094707
online,1,0.6080201553642662,0.09116022099447514
online,1,0.613058996430821,0.09143835616438356
online,1,0.6180978374973756,0.09137228260869565
online,1,0.6231366785639303,0.09198113207547169
online,1,0.628175519630485,0.09191176470588236
online,1,0.6332143606970397,0.09283819628647215
online,1,0.6382532017635943,0.09243421052631579
online,1,0.6430820911190426,0.09239307868103167
online,1,0.6481209321855973,0.0916747651441529
online,1,0.653159773252152,0.09257473481195758
online,1,0.6581986143187067,0.0937799043062201
online,1,0.6632374553852614,0.09401709401709402
online,1,0.6682762964518161,0.09456487590323594
online,1,0.6733151375183708,0.09541627689429373
online,1,0.6783539785849255,0.09594552770040235
online,1,0.6833928196514801,0.09646697388632873
online,1,0.6884316607180349,0.0969807868252516
online,1,0.6934705017845896,0.09839539812291856
online,1,0.6985093428511442,0.09888788698527201
online,1,0.7035481839176989,0.09907490301402566
online,1,0.7085870249842536,0.10044444444444445
online,1,0.7136258660508084,0.10150044130626655
online,1,0.7184547554062566,0.10227936879018118
online,1,0.7234935964728113,0.1033081834010447
online,1,0.7285324375393659,0.10461095100864554
online,1,0.7335712786059206,0.10675443617630223
online,1,0.7386101196724754,0.10744741330301308
online,1,0.74364896073903,0.10926030491247883
online,1,0.7486878018055847,0.11048794167134043
online,1,0.7537266428721394,0.11114206128133705
online,1,0.7587654839386941,0.11234089651355839
online,1,0.7638043250052488,0.11379879054425508
online,1,0.7688431660718035,0.11578372474057892
online,1,0.7738820071383582,0.11774281063483451
online,1,0.7789208482049129,0.11886792452830189
online,1,0.7839596892714675,0.1205141938939475
online,1,0.7887885786269158,0.12270428533404312
online,1,0.7938274196934705,0.12351229833377414
online,1,0.7988662607600252,0.12483574244415244
online,1,0.8039051018265799,0.1264037607730478
online,1,0.8089439428931345,0.126914092914612
online,1,0.8139827839596893,0.12870776373484652
online,1,0.819021625026244,0.12996667521148422
online,1,0.8240604660927987,0.13070063694267517
online,1,0.8290993071593533,0.13193213471765003
online,1,0.834138148225908,0.13314875409010823
online,1,0.8391769892924628,0.13535151363522643
online,1,0.8442158303590174,0.1355384232777916
online,1,0.8492546714255721,0.13597033374536466
online,1,0.8542935124921268,0.1363971491767019
online,1,0.859122401847575,0.13831867057673508
online,1,0.8641612429141298,0.1392128279883382
online,1,0.8692000839806845,0.1398550724637681
online,1,0.8742389250472391,0.1409702209414025
online,1,0.8792777661137938,0.1413562559694365
online,1,0.8843166071803485,0.14173789173789172
online,1,0.8893554482469032,0.1423512747875354
online,1,0.8943942893134579,0.14272300469483568
online,1,0.8994331303800126,0.14332399626517273
online,1,0.9044719714465673,0.14438254410399257
online,1,0.9095108125131219,0.14473684210526316
online,1,0.9145496535796767,0.1455463728191001
online,1,0.9195884946462314,0.14680365296803652
online,1,0.9246273357127861,0.14759309718437782
online,1,0.9294562250682343,0.14976281906482947
online,1,0.9344950661347889,0.1525499887665693
online,1,0.9395339072013437,0.15329608938547487
online,1,0.9445727482678984,0.15447877306068014
online,1,0.9496115893344531,0.15609108998452353
online,1,0.9546504304010077,0.15724653617769957
online,1,0.9596892714675624,0.15904616057755414
online,1,0.9647281125341172,0.15995647442872687
online,1,0.9697669536006719,0.16215631088980298
online,1,0.9748057946672265,0.16347189317251776
online,1,0.9798446357337812,0.16520248553674738
online,1,0.9848834768003359,0.16755489234704754
online,1,0.9899223178668907,0.17073170731707318
online,1,0.9949611589334453,0.1726102553281283
online,1,1.0,0.17467982364056267
naive_online,1,0.0002099517111064455,1.0
naive_online,1,0.005038841066554693,0.2916666666666667
naive_online,1,0.010077682133109386,0.25
naive_online,1,0.015116523199664077,0.20833333333333334
naive_online,1,0.02015536426621877,0.15625
naive_online,1,0.025194205332773462,0.13333333333333333
naive_online,1,0.030233046399328153,0.13194444444444445
naive_online,1,0.03527188746588285,0.11904761904761904
naive_online,1,0.04031072853243754,0.11979166666666667
naive_online,1,0.04534956959899223,0.10648148148148148
naive_online,1,0.050388410665546925,0.09583333333333334
naive_online,1,0.05542725173210162,0.09090909090909091
naive_online,1,0.06046609279865631,0.08333333333333333
naive_online,1,0.065504933865211,0.08333333333333333
naive_online,1,0.0705437749317657,0.08333333333333333
naive_online,1,0.07537266428721394,0.07799442896935933
naive_online,1,0.08041150535376863,0.08093994778067885
naive_online,1,0.08545034642032333,0.07616707616707617
naive_online,1,0.09048918748687802,0.0765661252900232
naive_online,1,0.09552802855343272,0.07692307692307693
naive_online,1,0.1005668696199874,0.07724425887265135
naive_online,1,0.10560571068654209,0.07554671968190854
naive_online,1,0.11064455175309679,0.07590132827324478
naive_online,1,0.11568339281965148,0.07259528130671507
naive_online,1,0.12072223388620618,0.07130434782608695
naive_online,1,0.12576107495276087,0.07011686143572621
naive_online,1,0.13079991601931557,0.06741573033707865
naive_online,1,0.13583875708587026,0.06646058732612056
naive_online,1,0.14087759815242495,0.06855439642324888
naive_online,1,0.14570648750787318,0.069164265129683
naive_online,1,0.15074532857442788,0.06685236768802229
naive_online,1,0.15578416964098257,0.0660377358490566
naive_online,1,0.16082301070753727,0.06657963446475196
naive_online,1,0.16586185177409196,0.06835443037974684
naive_online,1,0.17090069284064666,0.06633906633906633
naive_online,1,0.17593953390720135,0.06563245823389022
naive_online,1,0.18097837497375605,0.06496519721577726
naive_online,1,0.18601721604031074,0.06433408577878104
naive_online,1,0.19105605710686543,0.06483516483516484
naive_online,1,0.1960948981734201,0.06316916488222699
naive_online,1,0.2011337392399748,0.06263048016701461
naive_online,1,0.2061725803065295,0.06109979633401222
naive_online,1,0.21121142137308418,0.05964214711729622
naive_online,1,0.21604031072853244,0.05830903790087463
naive_online,1,0.22107915179508714,0.05698005698005698
naive_online,1,0.22611799286164183,0.056638811513463325
naive_online,1,0.23115683392819653,0.05722070844686648
naive_online,1,0.23619567499475122,0.05688888888888889
naive_online,1,0.2412345160613059,0.0557006092254134
naive_online,1,0.24627335712786058,0.05456095481670929
naive_online,1,0.2513121981944153,0.05513784461152882
naive_online,1,0.25635103926096997,0.055692055692055695
naive_online,1,0.2613898803275247,0.05542168674698795
naive_online,1,0.26642872139407936,0.054373522458628844
naive_online,1,0.271467562460634,0.05336426914153132
naive_online,1,0.27650640352718875,0.05239179954441914
naive_online,1,0.2815452445937434,0.05145413870246085
naive_online,1,0.2863741339491917,0.051319648093841645
naive_online,1,0.29141297501574637,0.05043227665706052
naive_online,1,0.2964518160823011,0.05099150141643059
naive_online,1,0.30149065714885576,0.05083565459610028
naive_online,1,0.3065294982154105,0.05273972602739726
naive_online,1,0.31156833928196515,0.05188679245283019
naive_online,1,0.31660718034851987,0.05172413793103448
naive_online,1,0.32164602141507453,0.050913838120104436
naive_online,1,0.3266848624816292,0.05141388174807198
naive_online,1,0.3317237035481839,0.05126582278481013
naive_online,1,0.3367625446147386,0.05236907730673317
naive_online,1,0.3418013856812933,0.052825552825552825
naive_online,1,0.346840226747848,0.05447941888619855
naive_online,1,0.3518790678144027,0.05489260143198091
naive_online,1,0.35691790888095737,0.05529411764705883
naive_online,1,0.36174679823640565,0.056877539175856064
naive_online,1,0.3667856393029603,0.05666857469948483
naive_online,1,0.371824480369515,0.05646527385657821
naive_online,1,0.3768633214360697,0.0584958217270195
naive_online,1,0.3819021625026244,0.058823529411764705
naive_online,1,0.3869410035691791,0.05805751492132393
naive_online,1,0.39197984463573377,0.05838243170862346
naive_online,1,0.3970186857022885,0.05817028027498678
naive_online,1,0.40205752676884315,0.05848563968668407
naive_online,1,0.4070963678353979,0.05827746260959257
naive_online,1,0.41213520890195254,0.05909322465613857
naive_online,1,0.41717404996850727,0.059386009058882736
naive_online,1,0.42221289103506193,0.0591745400298359
naive_online,1,0.42725173210161665,0.05847665847665848
naive_online,1,0.4320806214570649,0.05830903790087463
naive_online,1,0.43711946252361955,0.05811719500480307
naive_online,1,0.4421583035901743,0.05887939221272555
naive_online,1,0.44719714465672894,0.05821596244131456
naive_online,1,0.45223598572328366,0.058031569173630455
naive_online,1,0.45727482678983833,0.05831037649219467
naive_online,1,0.46231366785639305,0.05903723887375113
naive_online,1,0.4673525089229477,0.05929919137466307
naive_online,1,0.47239134998950244,0.059111111111111114
naive_online,1,0.4774301910560571,0.059366754617414245
naive_online,1,0.4824690321226118,0.060487380330722366
naive_online,1,0.4875078731891665,0.060723514211886306
naive_online,1,0.49254671425572116,0.06095481670929241
naive_online,1,0.4975855553222759,0.0620253164556962
naive_online,1,0.5024144446777241,0.06142916840785625
naive_online,1,0.5074532857442788,0.06247414149772445
naive_online,1,0.5124921268108336,0.06390823433019255
naive_online,1,0.5175309678773882,0.0640973630831643
naive_online,1,0.5225698089439429,0.06388107673764563
naive_online,1,0.5276086500104976,0.06327099084759252
naive_online,1,0.5326474910770522,0.06267244777296019
naive_online,1,0.537686332143607,0.0640374853572823
naive_online,1,0.5427251732101617,0.06344294003868473
naive_online,1,0.5477640142767164,0.06324262169413568
naive_online,1,0.552802855343271,0.06342575009494873
naive_online,1,0.5578416964098257,0.0636055701919458
naive_online,1,0.5628805374763804,0.06378217083177919
naive_online,1,0.5679193785429352,0.06321626617375231
naive_online,1,0.5727482678983834,0.062683284457478
naive_online,1,0.577787108964938,0.06286337209302326
naive_online,1,0.5828259500314927,0.06340057636887608
naive_online,1,0.5878647910980475,0.06357142857142857
naive_online,1,0.5929036321646022,0.06480169971671389
naive_online,1,0.5979424732311568,0.06425561797752809
naive_online,1,0.6029813142977115,0.0644150417827298
naive_online,1,0.6080201553642662,0.06595303867403315
naive_online,1,0.613058996430821,0.06609589041095891
naive_online,1,0.6180978374973756,0.06657608695652174
naive_online,1,0.6231366785639303,0.06671159029649595
naive_online,1,0.628175519630485,0.06684491978609626
naive_online,1,0.6332143606970397,0.06697612732095491
naive_online,1,0.6382532017635943,0.06710526315789474
naive_online,1,0.6430820911190426,0.06758080313418217
naive_online,1,0.6481209321855973,0.06737933268545514
naive_online,1,0.653159773252152,0.06910961105753777
naive_online,1,0.6581986143187067,0.06889952153110047
naive_online,1,0.6632374553852614,0.06964229186451408
naive_online,1,0.6682762964518161,0.07037386113729187
naive_online,1,0.6733151375183708,0.07171811661989398
naive_online,1,0.6783539785849255,0.07304240173320953
naive_online,1,0.6833928196514801,0.07465437788018434
naive_online,1,0.6884316607180349,0.07563281488258615
naive_online,1,0.6934705017845896,0.07599152285800786
naive_online,1,0.6985093428511442,0.07694619777577397
naive_online,1,0.7035481839176989,0.07908087138167712
naive_online,1,0.7085870249842536,0.0802962962962963
naive_online,1,0.7136258660508084,0.08090614886731391
naive_online,1,0.7184547554062566,0.08270017533606078
naive_online,1,0.7234935964728113,0.08357515960533952
naive_online,1,0.7285324375393659,0.08530259365994236
naive_online,1,0.7335712786059206,0.08672009158557527
naive_online,1,0.7386101196724754,0.08840250142126208
naive_online,1,0.74364896073903,0.08949745906267645
naive_online,1,0.7486878018055847,0.09057767807066741
naive_online,1,0.7537266428721394,0.09108635097493037
naive_online,1,0.7587654839386941,0.0926950747094632
naive_online,1,0.7638043250052488,0.09345794392523364
naive_online,1,0.7688431660718035,0.09448388858547242
naive_online,1,0.7738820071383582,0.09495387954422138
naive_online,1,0.7789208482049129,0.0967654986522911
naive_online,1,0.7839596892714675,0.09775040171397964
naive_online,1,0.7887885786269158,0.10007985094490285
naive_online,1,0.7938274196934705,0.1015604337476858
naive_online,1,0.7988662607600252,0.10275952693823916
naive_online,1,0.8039051018265799,0.10342125881431183
naive_online,1,0.8089439428931345,0.1043342849727485
naive_online,1,0.8139827839596893,0.1062677327830797
naive_online,1,0.819021625026244,0.1071520123045373
naive_online,1,0.8240604660927987,0.10955414012738854
naive_online,1,0.8290993071593533,0.11192707014434033
naive_online,1,0.834138148225908,0.1142713314875409
naive_online,1,0.8391769892924628,0.11558669001751314
naive_online,1,0.8442158303590174,0.11713504103456851
naive_online,1,0.8492546714255721,0.11965389369592089
naive_online,1,0.8542935124921268,0.12115999016957484
naive_online,1,0.859122401847575,0.12316715542521994
naive_online,1,0.8641612429141298,0.12560738581146744
naive_online,1,0.8692000839806845,0.1282608695652174
naive_online,1,0.8742389250472391,0.13064361191162344
naive_online,1,0.8792777661137938,0.13228271251193888
naive_online,1,0.8843166071803485,0.13414055080721748
naive_online,1,0.8893554482469032,0.136685552407932
naive_online,1,0.8943942893134579,0.13826291079812206
naive_online,1,0.8994331303800126,0.1400560224089636
naive_online,1,0.9044719714465673,0.14229340761374187
naive_online,1,0.9095108125131219,0.1438134810710988
naive_online,1,0.9145496535796767,0.1455463728191001
naive_online,1,0.9195884946462314,0.14748858447488583
naive_online,1,0.9246273357127861,0.1503178928247048
naive_online,1,0.9294562250682343,0.15156991190422409
naive_online,1,0.9344950661347889,0.15277465738036397
naive_online,1,0.9395339072013437,0.1553072625698324
naive_online,1,0.9445727482678984,0.15736830406757057
naive_online,1,0.9496115893344531,0.15896528852531505
naive_online,1,0.9546504304010077,0.16142511546074334
naive_online,1,0.9596892714675624,0.1634215707722599
naive_online,1,0.9647281125341172,0.16539717083786726
naive_online,1,0.9697669536006719,0.16821822905390776
naive_online,1,0.9748057946672265,0.1705793667887142
naive_online,1,0.9798446357337812,0.17248767945146776
naive_online,1,0.9848834768003359,0.17565551055212109
naive_online,1,0.9899223178668907,0.17667020148462353
naive_online,1,0.9949611589334453,0.1791517197721038
naive_online,1,1.0,0.18181818181818182
offline_ahc,1,0.0002099517111064455,1.0
offline_ahc,1,0.005038841066554693,0.5833333333333334
offline_ahc,1,0.010077682133109386,0.5625
offline_ahc,1,0.015116523199664077,0.4722222222222222
offline_ahc,1,0.02015536426621877,0.4791666666666667
offline_ahc,1,0.025194205332773462,0.425
offline_ahc,1,0.030233046399328153,0.4583333333333333
offline_ahc,1,0.03527188746588285,0.42857142857142855
offline_ahc,1,0.04031072853243754,0.4375
offline_ahc,1,0.04534956959899223,0.3888888888888889
offline_ahc,1,0.050388410665546925,0.35
offline_ahc,1,0.05542725173210162,0.3181818181818182
offline_ahc,1,0.06046609279865631,0.2916666666666667
offline_ahc,1,0.065504933865211,0.27884615384615385
offline_ahc,1,0.0705437749317657,0.27380952380952384
offline_ahc,1,0.07537266428721394,0.27298050139275765
offline_ahc,1,0.08041150535376863,0.2689295039164491
offline_ahc,1,0.08545034642032333,0.26044226044226043
offline_ahc,1,0.09048918748687802,0.2529002320185615
offline_ahc,1,0.09552802855343272,0.24395604395604395
offline_ahc,1,0.1005668696199874,0.23382045929018788
offline_ahc,1,0.10560571068654209,0.22266401590457258
offline_ahc,1,0.11064455175309679,0.2125237191650854
offline_ahc,1,0.11568339281965148,0.20326678765880218
offline_ahc,1,0.12072223388620618,0.19478260869565217
offline_ahc,1,0.12576107495276087,0.18697829716193656
offline_ahc,1,0.13079991601931557,0.18138041733547353
offline_ahc,1,0.13583875708587026,0.17465224111282843
offline_ahc,1,0.14087759815242495,0.16989567809239942
offline_ahc,1,0.14570648750787318,0.1642651296829971
offline_ahc,1,0.15074532857442788,0.16016713091922005
offline_ahc,1,0.15578416964098257,0.15498652291105122
offline_ahc,1,0.16082301070753727,0.15013054830287206
offline_ahc,1,0.16586185177409196,0.14810126582278482
offline_ahc,1,0.17090069284064666,0.14496314496314497
offline_ahc,1,0.17593953390720135,0.14200477326968974
offline_ahc,1,0.18097837497375605,0.14037122969837587
offline_ahc,1,0.18601721604031074,0.13769751693002258
offline_ahc,1,0.19105605710686543,0.13626373626373625
offline_ahc,1,0.1960948981734201,0.1349036402569593
offline_ahc,1,0.2011337392399748,0.13465553235908143
offline_ahc,1,0.2061725803065295,0.13441955193482688
offline_ahc,1,0.21121142137308418,0.1341948310139165
offline_ahc,1,0.21604031072853244,0.13508260447035958
offline_ahc,1,0.22107915179508714,0.13295346628679963
offline_ahc,1,0.22611799286164183,0.1309192200557103
offline_ahc,1,0.23115683392819653,0.1307901907356948
offline_ahc,1,0.23619567499475122,0.1288888888888889
offline_ahc,1,0.2412345160613059,0.1279373368146214
offline_ahc,1,0.24627335712786058,0.12617220801364024
offline_ahc,1,0.2513121981944153,0.12531328320802004
offline_ahc,1,0.25635103926096997,0.12448812448812449
offline_ahc,1,0.2613898803275247,0.12289156626506025
offline_ahc,1,0.26642872139407936,0.12056737588652482
offline_ahc,1,0.271467562460634,0.12219644238205724
offline_ahc,1,0.27650640352718875,0.12072892938496584
offline_ahc,1,0.2815452445937434,0.1215510812826249
offline_ahc,1,0.2863741339491917,0.12023460410557185
offline_ahc,1,0.29141297501574637,0.11959654178674352
offline_ahc,1,0.2964518160823011,0.11898016997167139
offline_ahc,1,0.30149065714885576,0.12116991643454039
offline_ahc,1,0.3065294982154105,0.12123287671232877
offline_ahc,1,0.31156833928196515,0.1192722371967655
offline_ahc,1,0.31660718034851987,0.11870026525198939
offline_ahc,1,0.32164602141507453,0.1174934725848564
offline_ahc,1,0.3266848624816292,0.11889460154241645
offline_ahc,1,0.3317237035481839,0.12025316455696203
offline_ahc,1,0.3367625446147386,0.12032418952618454
offline_ahc,1,0.3418013856812933,0.12407862407862408
offline_ahc,1,0.346840226747848,0.1234866828087167
offline_ahc,1,0.3518790678144027,0.12291169451073986
offline_ahc,1,0.35691790888095737,0.12470588235294118
offline_ahc,1,0.36174679823640565,0.126523505513639
offline_ahc,1,0.3667856393029603,0.12650257584430452
offline_ahc,1,0.371824480369515,0.12704686617730096
offline_ahc,1,0.3768633214360697,0.12924791086350976
offline_ahc,1,0.3819021625026244,0.1308411214953271
offline_ahc,1,0.3869410035691791,0.13076505697232774
offline_ahc,1,0.39197984463573377,0.13229780396357793
offline_ahc,1,0.3970186857022885,0.1327340031729244
offline_ahc,1,0.40205752676884315,0.13315926892950392
offline_ahc,1,0.4070963678353979,0.13460546673543064
offline_ahc,1,0.41213520890195254,0.13499745287824758
offline_ahc,1,0.41717404996850727,0.13487669854051335
offline_ahc,1,0.42221289103506193,0.13475882645450024
offline_ahc,1,0.42725173210161665,0.13611793611793613
offline_ahc,1,0.4320806214570649,0.13751214771622935
offline_ahc,1,0.43711946252361955,0.13688760806916425
offline_ahc,1,0.4421583035901743,0.13865147198480532
offline_ahc,1,0.44719714465672894,0.13896713615023473
offline_ahc,1,0.45223598572328366,0.13974001857010213
offline_ahc,1,0.45727482678983833,0.14049586776859505
offline_ahc,1,0.46231366785639305,0.14032697547683923
offline_ahc,1,0.4673525089229477,0.14106019766397124
offline_ahc,1,0.47239134998950244,0.14177777777777778
offline_ahc,1,0.4774301910560571,0.14116094986807387
offline_ahc,1,0.4824690321226118,0.14012184508268058
offline_ahc,1,0.4875078731891665,0.13910422049956933
offline_ahc,1,0.49254671425572116,0.13768115942028986
offline_ahc,1,0.4975855553222759,0.13839662447257384
offline_ahc,1,0.5024144446777241,0.1391558712912662
offline_ahc,1,0.5074532857442788,0.13860157219693836
offline_ahc,1,0.5124921268108336,0.1384678410487505
offline_ahc,1,0.5175309678773882,0.13752535496957405
offline_ahc,1,0.5225698089439429,0.13780634793089594
offline_ahc,1,0.5276086500104976,0.13728611221647433
offline_ahc,1,0.5326474910770522,0.1383523847063461
offline_ahc,1,0.537686332143607,0.13783678250683326
offline_ahc,1,0.5427251732101617,0.13771760154738877
offline_ahc,1,0.5477640142767164,0.13683403602912994
offline_ahc,1,0.552802855343271,0.13558678313710595
offline_ahc,1,0.5578416964098257,0.13624388407978924
offline_ahc,1,0.5628805374763804,0.13577023498694518
offline_ahc,1,0.5679193785429352,0.13604436229205175
offline_ahc,1,0.5727482678983834,0.1348973607038123
offline_ahc,1,0.577787108964938,0.13517441860465115
offline_ahc,1,0.5828259500314927,0.1340057636887608
offline_ahc,1,0.5878647910980475,0.13464285714285715
offline_ahc,1,0.5929036321646022,0.13385269121813032
offline_ahc,1,0.5979424732311568,0.13412921348314608
offline_ahc,1,0.6029813142977115,0.13405292479108635
offline_ahc,1,0.6080201553642662,0.13397790055248618
offline_ahc,1,0.613058996430821,0.1339041095890411
offline_ahc,1,0.6180978374973756,0.1331521739130435
offline_ahc,1,0.6231366785639303,0.13308625336927224
offline_ahc,1,0.628175519630485,0.13268716577540107
offline_ahc,1,0.6332143606970397,0.13295755968169762
offline_ahc,1,0.6382532017635943,0.13355263157894737
offline_ahc,1,0.6430820911190426,0.1328762650995756
offline_ahc,1,0.6481209321855973,0.13249109167476514
offline_ahc,1,0.653159773252152,0.1327547412407586
offline_ahc,1,0.6581986143187067,0.1317384370015949
offline_ahc,1,0.6632374553852614,0.13073757518201962
offline_ahc,1,0.6682762964518161,0.13226515865535657
offline_ahc,1,0.6733151375183708,0.1322107888992828
offline_ahc,1,0.6783539785849255,0.13153822346022903
offline_ahc,1,0.6833928196514801,0.13118279569892474
offline_ahc,1,0.6884316607180349,0.1305275998780116
offline_ahc,1,0.6934705017845896,0.1298819255222525
offline_ahc,1,0.6985093428511442,0.12984670874661858
offline_ahc,1,0.7035481839176989,0.12981199641897942
offline_ahc,1,0.7085870249842536,0.12977777777777777
offline_ahc,1,0.7136258660508084,0.13033245072080024
offline_ahc,1,0.7184547554062566,0.12945645821157217
