recording,method,latency_budget_ms,ablation,seed,der,miss,false_alarm,confusion,jer,der_no_overlap,der_collar250ms,overlap_miss_floor,n_speakers_true,n_speakers_pred,speaker_count_error,latency_median_ms,latency_p95_ms,latency_max_ms,latency_first_ms,n_decisions,turn_accuracy,duration_s,overlap_fraction,embed_s,cluster_s,total_s,rtf,extra_mean_query_size
test_000_1009,online,500.0,no_bounded_window,0,0.4199259616932239,0.0928697891517785,0.0143248028327699,0.3127313697086754,0.7647316985357993,0.3732763643425908,0.332532226349137,0.0856269113149847,3.0,3.0,0.0,500.0,500.0,500.0,500.0,229.0,0.6580310880829016,60.0,0.0936454849498327,0.0475198000203818,0.0250002999964635,0.0862405000079888,0.0014373416667998,1.0
test_000_1010,online,500.0,no_bounded_window,0,0.1791331702202027,0.0527787486892694,0.018350227193289,0.1080041943376441,0.2727299375677119,0.1475628332063975,0.0843973165981389,0.0410695560992659,5.0,5.0,0.0,500.0,500.0,500.0,500.0,221.0,0.8840579710144928,60.0,0.0428285037361035,0.0518939000030513,0.0289197000092826,0.0949497999972663,0.0015824966666211,1.0
test_000_1011,online,500.0,no_bounded_window,0,0.2329800899165061,0.0855812459858702,0.0208734746307,0.1265253692999357,0.6464980171299742,0.1412625096227867,0.144118827780008,0.0828516377649325,3.0,3.0,0.0,500.0,500.0,500.0,500.0,233.0,0.8823529411764706,60.0,0.0903361344537815,0.0488558000070042,0.0311153000220656,0.0948060000373516,0.0015801000006225,1.0
test_000_1012,online,500.0,no_bounded_window,0,0.3423506036986092,0.1242549289316827,0.0221610881858474,0.195934586581079,0.4737956971664837,0.2920782100382987,0.2507153863086066,0.1208925569310713,2.0,3.0,1.0,500.0,500.0,500.0,500.0,235.0,0.7553191489361702,60.0,0.1375173852573018,0.0451005999930202,0.0306579999742098,0.0908798999735154,0.0015146649995585,1.0
test_000_1013,online,500.0,no_bounded_window,0,0.1783858676827156,0.0481468652580533,0.0223415310010391,0.1078974714236231,0.5233951969735274,0.1432380952380952,0.0821799307958477,0.0453758226532732,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.8846153846153846,60.0,0.047532656023222,0.0482259000127669,0.0294364999863319,0.0933266000065486,0.0015554433334424,1.0
test_000_1014,online,500.0,no_bounded_window,0,0.251071258530392,0.0968100301539438,0.0172988414537375,0.1369623869227106,0.5324458512776162,0.1591709034024247,0.0941499085923217,0.094588160609427,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,232.0,0.8911917098445595,60.0,0.1035933391761612,0.0463697999948635,0.0292324000038206,0.0911746000056155,0.0015195766667602,1.0
test_000_1015,online,500.0,no_bounded_window,0,0.249617931737137,0.0485651214128035,0.0249617931737137,0.1760910171506198,0.2500499567763299,0.2144851982870973,0.1485002112378538,0.0439803022584479,3.0,7.0,4.0,500.0,500.0,500.0,500.0,230.0,0.8215962441314554,60.0,0.0460035523978685,0.0492040000099223,0.0303902000014204,0.0933358000183943,0.0015555966669732,1.0
test_000_1016,online,500.0,no_bounded_window,0,0.2439224704336399,0.0905059132720105,0.0226675427069645,0.1307490144546649,0.2830000718658934,0.1804791830322074,0.1193729003359462,0.0818002628120893,4.0,6.0,2.0,500.0,500.0,500.0,500.0,227.0,0.864321608040201,60.0,0.089087656529517,0.056426899973303,0.0262245999765582,0.0979854999459348,0.0016330916657655,1.0
test_000_1017,online,500.0,no_bounded_window,0,0.4302402105955906,0.0771635406383678,0.02319842053307,0.3298782494241526,0.6734930602667627,0.4095438865465696,0.3326300984528832,0.0707469562356038,4.0,6.0,2.0,500.0,500.0,500.0,500.0,230.0,0.64,60.0,0.0761331444759206,0.0509815000114031,0.0287473000062163,0.0941081000200938,0.0015684683336682,1.0
test_000_1018,online,500.0,no_bounded_window,0,0.2972413793103448,0.0667241379310344,0.0236206896551724,0.2068965517241379,0.3058104979176536,0.2546132705143306,0.1303045431852221,0.0608620689655172,2.0,3.0,1.0,500.0,500.0,500.0,500.0,222.0,0.785,60.0,0.0648063154029741,0.0499722000095061,0.0272247999964747,0.0910687000141479,0.0015178116669024,1.0
test_000_1019,online,500.0,no_bounded_window,0,0.4433396194068232,0.0560603463055031,0.0204011657809017,0.3668781073204183,0.8787633956216421,0.3974919247577427,0.3768813967489464,0.0488599348534201,4.0,3.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.6333333333333333,60.0,0.0513698630136986,0.0504119000106584,0.0245971000113058,0.089854700025171,0.0014975783337528,1.0
test_000_1020,online,500.0,no_bounded_window,0,0.4912663755458515,0.0935505542492442,0.0298958683238159,0.3678199529727914,0.8468468468468469,0.4682828282828283,0.38293162813576,0.0843130668458179,4.0,3.0,-1.0,500.0,500.0,500.0,500.0,223.0,0.581151832460733,60.0,0.0920763022743947,0.0491578000073786,0.0296398999926168,0.0945112999761477,0.0015751883329357,1.0
test_000_1021,online,500.0,no_bounded_window,0,0.2056634304207119,0.1111650485436893,0.0132686084142394,0.0812297734627831,0.2878232867083201,0.1223297057638049,0.0911011974641934,0.0985436893203883,5.0,5.0,0.0,500.0,500.0,500.0,500.0,223.0,0.9297297297297298,60.0,0.1093161012385568,0.0512191999878268,0.0350355999835301,0.1054023999604396,0.0017567066660073,1.0
test_000_1022,online,500.0,no_bounded_window,0,0.6240562800274537,0.0427247769389155,0.0250514756348661,0.5562800274536719,0.9756687943890696,0.6279329608938548,0.5828981723237598,0.039293067947838,5.0,3.0,-2.0,500.0,500.0,500.0,500.0,229.0,0.3981042654028436,60.0,0.0409001607429898,0.2395199000020511,0.0360268999938853,0.2897560999845154,0.0048292683330752,1.0
test_000_1023,online,500.0,no_bounded_window,0,0.3682213438735178,0.1141501976284585,0.0232411067193675,0.2308300395256917,0.6365949117618832,0.308178666122782,0.2464488636363636,0.1124110671936758,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,230.0,0.7297297297297297,60.0,0.1266476665479159,0.1003833999857306,0.0313620000088121,0.1490996000065934,0.0024849933334432,1.0
test_000_1000,online,500.0,no_spawn,0,0.2749621148341472,0.0756019531907728,0.0227310995117023,0.176629062131672,0.5409140833278056,0.2395244591697524,0.1893542757417103,0.0680249200202054,3.0,2.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.7939698492462312,60.0,0.0729900632339656,0.0515670000168029,0.0388295000011567,0.105431200005114,0.0017571866667519,2.9066666666666667
test_000_1001,online,500.0,no_spawn,0,0.6699204627621114,0.064172089660159,0.0448300795372378,0.5609182935647143,1.20173775671406,0.6663977410246067,0.583789704271632,0.051879971077368,3.0,1.0,-2.0,500.0,500.0,500.0,500.0,217.0,0.3838383838383838,60.0,0.0547187797902764,0.0490123000054154,0.040540099987993,0.1044658999890089,0.0017410983331501,2.774193548387097
test_000_1002,online,500.0,no_spawn,0,0.5793983910458202,0.0431969220006995,0.0269324938789786,0.509268975166142,1.0745742108840737,0.573037927149831,0.5159694107062528,0.0342777194823364,3.0,2.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.4666666666666667,60.0,0.0354943860919956,0.0546014999854378,0.0429673000180628,0.1128764000022783,0.0018812733333713,2.902222222222222
test_000_1003,online,500.0,no_spawn,0,0.7037686240140227,0.0255915863277826,0.024715162138475,0.6534618755477651,1.221401412275937,0.6945107398568019,0.6629096222083073,0.0226117440841367,5.0,1.0,-4.0,500.0,500.0,500.0,500.0,228.0,0.3287671232876712,60.0,0.0231348637015781,0.0495201000012457,0.0386043000034987,0.1036844000045675,0.0017280733334094,2.881578947368421
test_000_1004,online,500.0,no_spawn,0,0.5783629441624365,0.1153236040609137,0.0115799492385786,0.4514593908629442,1.0171658144631115,0.530346232179226,0.5298155298155298,0.1105647208121827,4.0,1.0,-3.0,500.0,500.0,500.0,500.0,226.0,0.5,60.0,0.1243088995897984,0.0478431000083219,0.0381043000088539,0.0992491000215523,0.0016541516670258,2.911504424778761
test_000_1005,online,500.0,no_spawn,0,0.5655207624234173,0.0660313138189244,0.0233151803948264,0.4761742682096664,0.946094160171237,0.5643375334096984,0.5161144917737209,0.05428863172226,5.0,2.0,-3.0,500.0,500.0,500.0,500.0,225.0,0.4702970297029702,60.0,0.057405074680583,0.0468459000112488,0.0420783000008668,0.1049085000122431,0.001748475000204,2.8844444444444446
test_000_1006,online,500.0,no_spawn,0,0.5447249623808728,0.0822604915565958,0.018558769436549,0.4439057013877278,0.9781348344363398,0.4871543439890174,0.4139072847682119,0.0737334893830463,5.0,2.0,-3.0,500.0,500.0,500.0,500.0,224.0,0.5515463917525774,60.0,0.0796028880866425,0.0567007999925408,0.0385395000048447,0.1092307000071741,0.0018205116667862,2.8660714285714284
test_000_1007,online,500.0,no_spawn,0,0.5076342425802024,0.0718819694630296,0.0283067421513124,0.4074455309658603,0.9191176470588236,0.5087753894695326,0.4662647808949687,0.0650197289414994,2.0,1.0,-1.0,500.0,500.0,500.0,500.0,223.0,0.525,60.0,0.0695412844036697,0.0524537000164855,0.0380881000019144,0.105036300024949,0.0017506050004158,2.8430493273542603
test_000_1008,online,500.0,no_spawn,0,0.4566683964711988,0.0477426050856253,0.0164331430548348,0.3924926483307386,0.8665033680342927,0.4528692380056444,0.4181897302001741,0.0403044455976474,2.0,1.0,-1.0,500.0,500.0,500.0,500.0,224.0,0.569377990430622,60.0,0.0419971160778658,0.049519100022735,0.0361641999916173,0.1016827000130433,0.001694711666884,2.9017857142857144
test_000_1009,online,500.0,no_spawn,0,0.4656365684854338,0.0928697891517785,0.0143248028327699,0.3584419765008852,0.83159763403052,0.4509613517187803,0.4190517806423421,0.0856269113149847,3.0,2.0,-1.0,500.0,500.0,500.0,500.0,229.0,0.5699481865284974,60.0,0.0936454849498327,0.0512687000154983,0.0403794000158086,0.1056502000137697,0.0017608366668961,2.938864628820961
test_000_1010,online,500.0,no_spawn,0,0.5193988116043341,0.0527787486892694,0.018350227193289,0.4482698357217756,0.9785228110332588,0.5133282559025133,0.4602899805236962,0.0410695560992659,5.0,2.0,-3.0,500.0,500.0,500.0,500.0,221.0,0.5169082125603864,60.0,0.0428285037361035,0.0533769000030588,0.0401634000008925,0.109092500002589,0.0018182083333764,2.8642533936651584
test_000_1011,online,500.0,no_spawn,0,0.5183044315992292,0.0855812459858702,0.0208734746307,0.4118497109826589,0.953733248245054,0.5207852193995381,0.4899638699317543,0.0828516377649325,3.0,1.0,-2.0,500.0,500.0,500.0,500.0,233.0,0.5098039215686274,60.0,0.0903361344537815,0.0519038999918848,0.0421770999964792,0.1090890000050421,0.001818150000084,2.918454935622317
test_000_1012,online,500.0,no_spawn,0,0.5210148250038209,0.1242549289316827,0.0221610881858474,0.3745988078862907,0.8962951715760705,0.5277161862527716,0.4891041162227603,0.1208925569310713,2.0,1.0,-1.0,500.0,500.0,500.0,500.0,235.0,0.5106382978723404,60.0,0.1375173852573018,0.0486544999876059,0.0449874000041745,0.1112223999807611,0.001853706666346,2.970212765957447
test_000_1013,online,500.0,no_spawn,0,0.6056459993072394,0.0481468652580533,0.0223415310010391,0.5351576030481469,1.0673849979278909,0.5958095238095238,0.5519031141868512,0.0453758226532732,5.0,1.0,-4.0,500.0,500.0,500.0,500.0,225.0,0.4278846153846153,60.0,0.047532656023222,0.0492735999869182,0.0413518999994266,0.1042612999735865,0.0017376883328931,2.9066666666666667
test_000_1014,online,500.0,no_spawn,0,0.6584669100142835,0.0968100301539438,0.0172988414537375,0.5443580384066021,1.113047324192835,0.6257332811888933,0.578382084095064,0.094588160609427,5.0,1.0,-4.0,500.0,500.0,500.0,500.0,232.0,0.4041450777202072,60.0,0.1035933391761612,0.058719699998619,0.0427833000139799,0.1163178000133484,0.0019386300002224,2.8663793103448274
test_000_1015,online,500.0,no_spawn,0,0.5710646968925115,0.0485651214128035,0.0249617931737137,0.4975377823059942,1.0503803466766428,0.5695401228821448,0.5240811153358682,0.0439803022584479,3.0,1.0,-2.0,500.0,500.0,500.0,500.0,230.0,0.460093896713615,60.0,0.0460035523978685,0.0527400999853853,0.040865599992685,0.1083124999713618,0.001805208332856,2.878260869565217
test_000_1016,online,500.0,no_spawn,0,0.6576872536136662,0.0905059132720105,0.0226675427069645,0.5445137976346912,1.1378190774742498,0.6412018853102907,0.6109742441209407,0.0818002628120893,4.0,1.0,-3.0,500.0,500.0,500.0,500.0,227.0,0.4070351758793969,60.0,0.089087656529517,0.0442586000135634,0.0401210999989416,0.0988510000170208,0.0016475166669503,2.845814977973568
test_000_1017,online,500.0,no_spawn,0,0.3649226719315564,0.0771635406383678,0.02319842053307,0.2645607107601184,0.6119794136143526,0.3422767343809889,0.2899671823722456,0.0707469562356038,4.0,4.0,0.0,500.0,500.0,500.0,500.0,230.0,0.7,60.0,0.0761331444759206,0.049648399988655,0.0413103000028058,0.1066889999783597,0.0017781499996393,2.8217391304347825
test_000_1018,online,500.0,no_spawn,0,0.2394827586206896,0.0667241379310344,0.0236206896551724,0.1491379310344827,0.2417586076341919,0.1723596387907342,0.0688966550174737,0.0608620689655172,2.0,3.0,1.0,500.0,500.0,500.0,500.0,222.0,0.87,60.0,0.0648063154029741,0.0533864999888464,0.0356589999864809,0.1180819999717641,0.0019680333328627,2.779279279279279
test_000_1019,online,500.0,no_spawn,0,0.4769415395165438,0.0560603463055031,0.0204011657809017,0.4004800274301389,0.935282961157868,0.4744442333269998,0.4447120208709613,0.0488599348534201,4.0,2.0,-2.0,500.0,500.0,500.0,500.0,225.0,0.5523809523809524,60.0,0.0513698630136986,0.0532642999896779,0.0386099999886937,0.1067080999782774,0.0017784683329712,2.893333333333333
test_000_1020,online,500.0,no_spawn,0,0.6943231441048034,0.0935505542492442,0.0298958683238159,0.5708767215317434,1.1975725725725723,0.6913131313131313,0.6333005410723069,0.0843130668458179,4.0,1.0,-3.0,500.0,500.0,500.0,500.0,223.0,0.3403141361256545,60.0,0.0920763022743947,0.0501442000095266,0.0356726000027265,0.1000320999883115,0.0016672016664718,2.8520179372197307
test_000_1021,online,500.0,no_spawn,0,0.5469255663430421,0.1111650485436893,0.0132686084142394,0.4224919093851133,1.0164687924983578,0.4983877468762596,0.4653674571495656,0.0985436893203883,5.0,2.0,-3.0,500.0,500.0,500.0,500.0,223.0,0.5351351351351351,60.0,0.1093161012385568,0.045301100006327,0.0364085999899543,0.0972694999945815,0.001621158333243,2.896860986547085
test_000_1022,online,500.0,no_spawn,0,0.6659231297185999,0.0427247769389155,0.0250514756348661,0.5981468771448181,1.1470616340181556,0.6733705772811918,0.6359878154917319,0.039293067947838,5.0,1.0,-4.0,500.0,500.0,500.0,500.0,229.0,0.3507109004739336,60.0,0.0409001607429898,0.0580388000234961,0.0441552999836858,0.1159945999970659,0.0019332433332844,2.921397379912664
test_000_1023,online,500.0,no_spawn,0,0.5830830039525692,0.1141501976284585,0.0232411067193675,0.4456916996047431,1.0498035985041287,0.5743422394452377,0.5288825757575758,0.1124110671936758,5.0,2.0,-3.0,500.0,500.0,500.0,500.0,230.0,0.4540540540540541,60.0,0.1266476665479159,0.304106600000523,0.0497126999835018,0.3716128999658394,0.0061935483327639,2.9217391304347826
test_000_1000,online,500.0,no_momentum,0,0.227310995117023,0.0756019531907728,0.0227310995117023,0.1289779424145479,0.3902466768985491,0.1791073864743714,0.1354712041884817,0.0680249200202054,3.0,4.0,1.0,500.0,500.0,500.0,500.0,225.0,0.864321608040201,60.0,0.0729900632339656,0.0472332999925129,0.0485792999970726,0.1113389999954961,0.0018556499999249,2.9066666666666667
test_000_1001,online,500.0,no_momentum,0,0.5455531453362256,0.064172089660159,0.0448300795372378,0.4365509761388286,0.5854943514304972,0.5040338846308996,0.3937568455640745,0.051879971077368,3.0,7.0,4.0,500.0,500.0,500.0,500.0,217.0,0.5505050505050505,60.0,0.0547187797902764,0.0449922000116203,0.0388299999758601,0.098093799984781,0.001634896666413,2.774193548387097
test_000_1002,online,500.0,no_momentum,0,0.3242392444910808,0.0431969220006995,0.0269324938789786,0.2541098286114026,0.6574868305265921,0.3111152835148329,0.2314439946018893,0.0342777194823364,3.0,3.0,0.0,500.0,500.0,500.0,500.0,225.0,0.7285714285714285,60.0,0.0354943860919956,0.0472247999859973,0.0397626000049058,0.1035414999932982,0.0017256916665549,2.902222222222222
test_000_1003,online,500.0,no_momentum,0,0.2678352322524102,0.0255915863277826,0.024715162138475,0.2175284837861525,0.5026692841059766,0.236644024233523,0.1838864537674807,0.0226117440841367,5.0,6.0,1.0,500.0,500.0,500.0,500.0,228.0,0.7899543378995434,60.0,0.0231348637015781,0.0526946999889332,0.0429771000053733,0.1112347999878693,0.0018539133331311,2.881578947368421
test_000_1004,online,500.0,no_momentum,0,0.3432741116751269,0.1153236040609137,0.0115799492385786,0.2163705583756345,0.6561278397351685,0.2647657841140529,0.2548262548262548,0.1105647208121827,4.0,4.0,0.0,500.0,500.0,500.0,500.0,226.0,0.7659574468085106,60.0,0.1243088995897984,0.0483587000053375,0.0368789999920409,0.0988483999972231,0.001647473333287,2.911504424778761
test_000_1005,online,500.0,no_momentum,0,0.4322668481960517,0.0660313138189244,0.0233151803948264,0.3429203539823008,0.859765688852432,0.4205803741886216,0.3509127789046653,0.05428863172226,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.6188118811881188,60.0,0.057405074680583,0.044913899997482,0.0429344000003766,0.1014753999770619,0.0016912566662843,2.8844444444444446
test_000_1006,online,500.0,no_momentum,0,0.39943153318843,0.0822604915565958,0.018558769436549,0.2986122721952851,0.714710189746831,0.3712492645616788,0.3133869441816461,0.0737334893830463,5.0,5.0,0.0,500.0,500.0,500.0,500.0,224.0,0.6597938144329897,60.0,0.0796028880866425,0.044497599999886,0.0387576000066474,0.098040500015486,0.0016340083335914,2.8660714285714284
test_000_1007,online,500.0,no_momentum,0,0.3271573168639561,0.0718819694630296,0.0283067421513124,0.2269686052496139,0.5193962922836162,0.3013212384145139,0.2589844655692093,0.0650197289414994,2.0,3.0,1.0,500.0,500.0,500.0,500.0,223.0,0.735,60.0,0.0695412844036697,0.0440391000011004,0.0424133999913465,0.100337199983187,0.0016722866663864,2.8430493273542603
test_000_1008,online,500.0,no_momentum,0,0.533817678602318,0.0477426050856253,0.0164331430548348,0.4696419304618578,0.6233450491174204,0.516274694261524,0.4784595300261096,0.0403044455976474,2.0,3.0,1.0,500.0,500.0,500.0,500.0,224.0,0.5119617224880383,60.0,0.0419971160778658,0.0471860999823547,0.0391069999895989,0.0996885999629739,0.0016614766660495,2.9017857142857144
test_000_1009,online,500.0,no_momentum,0,0.5107033639143731,0.0928697891517785,0.0143248028327699,0.4035087719298245,0.921669385280467,0.4779568848320062,0.4592527856674678,0.0856269113149847,3.0,3.0,0.0,500.0,500.0,500.0,500.0,229.0,0.5544041450777202,60.0,0.0936454849498327,0.1870253999950364,0.0375440000207163,0.2387739000259898,0.0039795650004331,2.938864628820961
test_000_1010,online,500.0,no_momentum,0,0.4566585110101363,0.0527787486892694,0.018350227193289,0.3855295351275777,0.7584189953067385,0.448019801980198,0.3975330015148236,0.0410695560992659,5.0,6.0,1.0,500.0,500.0,500.0,500.0,221.0,0.5748792270531401,60.0,0.0428285037361035,0.0623555000056512,0.0447773000050801,0.1231658000033348,0.0020527633333889,2.8642533936651584
test_000_1011,online,500.0,no_momentum,0,0.3794155427103404,0.0855812459858702,0.0208734746307,0.2729608220937701,1.1888137201488038,0.3485373364126251,0.3125250903251706,0.0828516377649325,3.0,3.0,0.0,500.0,500.0,500.0,500.0,233.0,0.6813725490196079,60.0,0.0903361344537815,0.0464303999906405,0.0477066000166814,0.1085450000246055,0.0018090833337434,2.918454935622317
test_000_1012,online,500.0,no_momentum,0,0.5210148250038209,0.1242549289316827,0.0221610881858474,0.3745988078862907,0.8962951715760705,0.5277161862527716,0.4891041162227603,0.1208925569310713,2.0,1.0,-1.0,500.0,500.0,500.0,500.0,235.0,0.5106382978723404,60.0,0.1375173852573018,0.0521405999897979,0.0424999000097159,0.1119862000050488,0.0018664366667508,2.970212765957447
test_000_1013,online,500.0,no_momentum,0,0.2909594735019051,0.0481468652580533,0.0223415310010391,0.2204710772428126,1.3944554606458015,0.2674285714285714,0.2316176470588235,0.0453758226532732,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,225.0,0.7596153846153846,60.0,0.047532656023222,0.054459000006318,0.0439379999879747,0.1134662999829743,0.0018911049997162,2.9066666666666667
test_000_1014,online,500.0,no_momentum,0,0.4723059831772734,0.0968100301539438,0.0172988414537375,0.3581971115695921,1.059446270283713,0.3910833007430582,0.360146252285192,0.094588160609427,5.0,6.0,1.0,500.0,500.0,500.0,500.0,232.0,0.6580310880829016,60.0,0.1035933391761612,0.0467443999950774,0.0419658999890089,0.1025898999650962,0.0017098316660849,2.8663793103448274
test_000_1015,online,500.0,no_momentum,0,0.2204109356427237,0.0485651214128035,0.0249617931737137,0.1468840210562065,0.2127928596477293,0.1642152299385589,0.1106886354034643,0.0439803022584479,3.0,8.0,5.0,500.0,500.0,500.0,500.0,230.0,0.8685446009389671,60.0,0.0460035523978685,0.1221908000006806,0.0386597000178881,0.1749197000171989,0.0029153283336199,2.878260869565217
test_000_1016,online,500.0,no_momentum,0,0.4748685939553219,0.0905059132720105,0.0226675427069645,0.3616951379763469,0.4602544021169289,0.4065200314218382,0.3708846584546472,0.0818002628120893,4.0,9.0,5.0,500.0,500.0,500.0,500.0,227.0,0.592964824120603,60.0,0.089087656529517,0.0480253999994602,0.0417061999905854,0.1026124999916646,0.0017102083331944,2.845814977973568
test_000_1017,online,500.0,no_momentum,0,0.3279039157617637,0.0771635406383678,0.02319842053307,0.2275419545903257,0.4021638913457378,0.2577615944806439,0.1891701828410689,0.0707469562356038,4.0,9.0,5.0,500.0,500.0,500.0,500.0,230.0,0.8,60.0,0.0761331444759206,0.0620931999874301,0.0407279999926686,0.1178100999677553,0.0019635016661292,2.8217391304347825
test_000_1018,online,500.0,no_momentum,0,0.618103448275862,0.0667241379310344,0.0236206896551724,0.5277586206896552,0.6241666809358287,0.5881429132312525,0.5187219171243135,0.0608620689655172,2.0,7.0,5.0,500.0,500.0,500.0,500.0,222.0,0.44,60.0,0.0648063154029741,0.0488440000044647,0.0406133000215049,0.1036156000045593,0.0017269266667426,2.779279279279279
test_000_1019,online,500.0,no_momentum,0,0.3730498885650609,0.0560603463055031,0.0204011657809017,0.2965883764786559,0.8269686936522758,0.3593007790233707,0.3267108167770419,0.0488599348534201,4.0,4.0,0.0,500.0,500.0,500.0,500.0,225.0,0.6666666666666666,60.0,0.0513698630136986,0.0555435999995097,0.0413009999901987,0.1133263999945484,0.0018887733332424,2.893333333333333
test_000_1020,online,500.0,no_momentum,0,0.561807188444743,0.0935505542492442,0.0298958683238159,0.4383607658716829,0.6910756933033206,0.5066666666666667,0.4254795868175111,0.0843130668458179,4.0,6.0,2.0,500.0,500.0,500.0,500.0,223.0,0.5445026178010471,60.0,0.0920763022743947,0.0467381999769713,0.0391068999888375,0.0991154999646823,0.0016519249994113,2.8520179372197307
test_000_1021,online,500.0,no_momentum,0,0.4142394822006472,0.1111650485436893,0.0132686084142394,0.2898058252427185,0.627065606139576,0.3240628778718258,0.3256633012444235,0.0985436893203883,5.0,6.0,1.0,500.0,500.0,500.0,500.0,223.0,0.7189189189189189,60.0,0.1093161012385568,0.0461440999933984,0.0369249999930616,0.0980410999909509,0.0016340183331825,2.896860986547085
test_000_1022,online,500.0,no_momentum,0,0.4970830473575841,0.0427247769389155,0.0250514756348661,0.4293067947838023,0.879907312090826,0.464804469273743,0.4164490861618799,0.039293067947838,5.0,3.0,-2.0,500.0,500.0,500.0,500.0,229.0,0.5734597156398105,60.0,0.0409001607429898,0.0532020000100601,0.0436028999974951,0.1098397000168915,0.0018306616669481,2.921397379912664
test_000_1023,online,500.0,no_momentum,0,0.5471936758893281,0.1141501976284585,0.0232411067193675,0.4098023715415019,0.9177153305832836,0.550275341627575,0.515625,0.1124110671936758,5.0,4.0,-1.0,500.0,500.0,500.0,500.0,230.0,0.4756756756756757,60.0,0.1266476665479159,0.0471991999947931,0.0392076999996788,0.1013337000040337,0.0016888950000672,2.9217391304347826
test_000_1000,online,500.0,noncausal,0,0.1422798450917662,0.0756019531907728,0.0227310995117023,0.0439467923892911,0.1695006692664773,0.0799064509842136,0.0582460732984293,0.0680249200202054,3.0,4.0,1.0,500.0,500.0,500.0,500.0,225.0,0.9547738693467336,60.0,0.0729900632339656,0.0495673999830614,0.0456890999921597,0.1092728999792598,0.0018212149996543,2.9066666666666667
test_000_1001,online,500.0,noncausal,0,0.1787780187997107,0.064172089660159,0.0448300795372378,0.0697758496023138,0.2082338960476106,0.1246470350947962,0.0243702081051478,0.051879971077368,3.0,5.0,2.0,500.0,500.0,500.0,500.0,217.0,0.9393939393939394,60.0,0.0547187797902764,0.0455210999934934,0.0447989999956917,0.1042987999971956,0.0017383133332865,2.76036866359447
test_000_1002,online,500.0,noncausal,0,0.2521860790486184,0.0431969220006995,0.0269324938789786,0.1820566631689402,0.5362881473190296,0.2339466766804356,0.1527215474583895,0.0342777194823364,3.0,3.0,0.0,500.0,500.0,500.0,500.0,225.0,0.8047619047619048,60.0,0.0354943860919956,0.0456229999836068,0.050029900012305,0.1115302999969571,0.0018588383332826,2.9066666666666667
test_000_1003,online,500.0,noncausal,0,0.2715162138475022,0.0255915863277826,0.024715162138475,0.2212094653812445,0.4896201153797944,0.2518817697815311,0.2093508662074723,0.0226117440841367,5.0,5.0,0.0,500.0,500.0,500.0,500.0,228.0,0.776255707762557,60.0,0.0231348637015781,0.049836399994092,0.0440585000033024,0.1085058999888133,0.0018084316664802,2.8771929824561404
test_000_1004,online,500.0,noncausal,0,0.3199555837563452,0.1153236040609137,0.0115799492385786,0.1930520304568528,0.5718226456129702,0.2344195519348269,0.2323037323037323,0.1105647208121827,4.0,5.0,1.0,500.0,500.0,500.0,500.0,226.0,0.7925531914893617,60.0,0.1243088995897984,0.0496158000023569,0.0416951999941375,0.1047274000011384,0.0017454566666856,2.911504424778761
test_000_1005,online,500.0,noncausal,0,0.2047311095983662,0.0660313138189244,0.0233151803948264,0.1153846153846153,0.3284984677391495,0.1473844978999618,0.0833896777101645,0.05428863172226,5.0,7.0,2.0,500.0,500.0,500.0,500.0,225.0,0.8960396039603961,60.0,0.057405074680583,0.0499810999899636,0.0421009000274352,0.1051420000148937,0.0017523666669148,2.8844444444444446
test_000_1006,online,500.0,noncausal,0,0.1969570305968901,0.0822604915565958,0.018558769436549,0.0961377696037451,0.3073461100466201,0.1266915081388507,0.0603122043519394,0.0737334893830463,5.0,7.0,2.0,500.0,500.0,500.0,500.0,224.0,0.9278350515463918,60.0,0.0796028880866425,0.0461766000080388,0.0481447000056505,0.1086114000354427,0.0018101900005907,2.8705357142857144
test_000_1007,online,500.0,noncausal,0,0.3964659461314119,0.0718819694630296,0.0283067421513124,0.2962772345170698,0.6752340336640255,0.3809899428120686,0.3378159054022722,0.0650197289414994,2.0,3.0,1.0,500.0,500.0,500.0,500.0,223.0,0.66,60.0,0.0695412844036697,0.0887300999893341,0.0474692000134382,0.1549627000058535,0.0025827116667642,2.8430493273542603
test_000_1008,online,500.0,noncausal,0,0.0712679467220204,0.0477426050856253,0.0164331430548348,0.0070921985815602,0.0786766845345562,0.0336782690498588,0.0087032201914708,0.0403044455976474,2.0,2.0,0.0,500.0,500.0,500.0,500.0,224.0,0.9952153110047848,60.0,0.0419971160778658,0.0511985000048298,0.0406927999865729,0.1068615999829489,0.0017810266663824,2.9017857142857144
test_000_1009,online,500.0,noncausal,0,0.3896668276195075,0.0928697891517785,0.0143248028327699,0.2824722356349589,0.705089424726903,0.3367644202757817,0.3253222634913699,0.0856269113149847,3.0,3.0,0.0,500.0,500.0,500.0,500.0,229.0,0.689119170984456,60.0,0.0936454849498327,0.0451337000122293,0.0402327999763656,0.1138334999850485,0.0018972249997508,2.938864628820961
